



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
12357;"Parque de Bomberos 10. Villaverde";"";"";"";"Bus: 79";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=163e72081661c010VgnVCM1000000b205a0aRCRD";"SAN NORBERTO";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"440060";"4465928";"40.33986735099649";"-3.70700829179349";"917 085 088                   
917 109 630                  
";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12356;"Parque de Bomberos 11. Hortaleza";"";"";"";"Bus:  7 , 107 , 125";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c5e72081661c010VgnVCM1000000b205a0aRCRD";"MESENA";"CALLE";"V";"146";"";"";"";"";"MADRID";"MADRID";"28033";"APOSTOL SANTIAGO";"HORTALEZA";"443733";"4480801";"40.47409889540651";"-3.665083966588485";"913 835 130                 
913 835 301";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12358;"Parque de Bomberos 12. Latina";"";"";"";"Metro:  Aluche   Bus:  17, 117 , 131   Renfe:  Aluche";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b28e72081661c010VgnVCM1000000b205a0aRCRD";"POBLADOS";"AVENIDA";"V";"48";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"435173";"4471310";"40.38798474057904";"-3.7650894764871374";"915 095 326                  
915 095 306 ";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12350;"Parque de Bomberos 1. Chamberí";"";"";"";"Metro: Rios Rosas  Bus: 3 , 12 , 37 , 45 , 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf0e72081661c010VgnVCM1000000b205a0aRCRD";"SANTA ENGRACIA";"CALLE";"V";"118";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"440673";"4477062";"40.44022117656201";"-3.7008188436972183";"913 952 335                              
914 517 127 ";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12349;"Parque de Bomberos 2. Salamanca";"";"";"";"Metro:  Manuel Becerra   Bus : 12 , 21 , 38 , 53 , 43 , 106 , 110 , 146";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09ae72081661c010VgnVCM1000000b205a0aRCRD";"RUFINO BLANCO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443523";"4475741";"40.42851068346943";"-3.667110358891228";"915 133 560                                         
915 133 561                                           
";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12347;"Parque de Bomberos 3. Centro";"";"";"";"Metro:  Puerta de Toledo   Bus:  17 , 18 , 23 , 35 , 41 , 60 , 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5fce72081661c010VgnVCM1000000b205a0aRCRD";"SEGOVIA";"RONDA";"V";"95";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439672";"4473381";"40.406979862465434";"-3.7122827517211396";"913 541 225               
913 643 515 ";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12354;"Parque de Bomberos 4. Tetuán";"";"";"";"Metro:  Ventilla   Bus:  42";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5fe72081661c010VgnVCM1000000b205a0aRCRD";"EMILIA";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"441105";"4480447";"40.47073638501196";"-3.696051732686216";"913 238 444              
913 238 440 ";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12353;"Parque de Bomberos 5. Usera";"";"";"";"Bus:  23 , 55 , 60";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb1f72081661c010VgnVCM1000000b205a0aRCRD";"SANTA MARIA DE LA CABEZA";"PASEO";"V";"95";"";"";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"440122";"4471718";"40.3920312875048";"-3.706823031743194";"913 920 152              
913 920 181 ";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12348;"Parque de Bomberos 6. Centro";"";"";"";"Metro: Sol , Tirso de Molina  Bus: 17 , 18 ,  23 , 31 , 50 , 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=424f72081661c010VgnVCM1000000b205a0aRCRD";"IMPERIAL";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"440119";"4474236";"40.41471443912206";"-3.7070956971378055";"915 881 265                   
915 881 275 ";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12352;"Parque de Bomberos 7. San Blas";"";"";"";"Metro:  San Blas   Bus:  4 , 38 , 48 , 153";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=986f72081661c010VgnVCM1000000b205a0aRCRD";"HELLIN";"AVENIDA";"V";"52";"";"";"";"";"MADRID";"MADRID";"28037";"AMPOSTA";"SAN BLAS-CANILLEJAS";"447906";"4475689";"40.42832883917418";"-3.6154373664644375";"917 609 484             
913 135 148";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12355;"Parque de Bomberos 8. Puente de Vallecas";"";"";"";"Metro:  Portazgo , Buenos Aires   Bus:  54 , 141 , 143";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee8f72081661c010VgnVCM1000000b205a0aRCRD";"PIO FELIPE";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444681";"4471970";"40.39461731837056";"-3.6531308970881393";"914 778 303             
915 009 181";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 
12351;"Parque de Bomberos 9. Fuencarral - El Pardo";"";"";"";"Metro:  Barrio del Pilar   Bus:  83 , 132 , 134 , 135";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=35bf72081661c010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"20";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"440807";"4481487";"40.48008388609038";"-3.699664083422411";"913 788 106                    
915 095 306 (Jefe de Turno)";"";"jcbomberos@madrid.es";"/contenido/entidadesYorganismos/ParquesBomberos"; 







