



 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10511054;"1ª Edición Ranking de Pádel";"";"0";"1";"L,M,X,J,V,S,D";"";"2017-11-01 00:00:00.0";"2018-06-22 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2ddace66fdbee510VgnVCM2000001f4a900aRCRD";"1ª Edición Ranking de Pádel";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d947b31bbbee510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2cae79262ef5d010VgnVCM1000000b205a0aRCRD";"Centro Deportivo Municipal Pradillo";"443158";"4478030";"40.44910622626739";"-3.671618277009419";"CHAMARTIN";"/contenido/actividades/ActividadesDeportivas";"";
10475846;"6.ª Carrera Popular Madrid También Solidario";"";"0";"0";"";"";"2017-10-29 00:00:00.0";"2017-10-29 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cdb763557cb4e510VgnVCM1000001d4a900aRCRD";"6.ª Carrera Popular Madrid También Solidario";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72e163557cb4e510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesDeportivas/CarrerasMaratones";"/usuario/Discapacitados";
10174019;"Ajedrez";"";"1";"1";"L,V";"";"2017-01-02 00:00:00.0";"2017-12-29 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cb3a6ec9f5008510VgnVCM1000001d4a900aRCRD";"Ajedrez en el Centro Cultural Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53671ac331008510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Hortaleza";"445689";"4481092";"40.476859845869534";"-3.6420353342333227";"HORTALEZA";"/contenido/actividades/ActividadesDeportivas/Ajedrez";"";
10129573;"Atletismo. II Medio Maratón de la Mujer 2017";"";"0";"0";"";"";"2017-10-29 00:00:00.0";"2017-10-29 23:59:00.0";"08:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57e8158d52ff6510VgnVCM1000001d4a900aRCRD";"Atletismo. EDP Medio Maratón de la Mujer de Madrid 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4654fa765cef6510VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesDeportivas/CarrerasMaratones";"";
10145265;"Atletismo. XVIII Carrera Cívico Militar contra la Droga";"";"1";"0";"";"";"2017-10-29 00:00:00.0";"2017-10-29 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8cab356792667510VgnVCM1000001d4a900aRCRD";"XVIII Carrera Cívico Militar contra la Droga";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=267499c20fd10510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=482a315919a9e210VgnVCM1000000b205a0aRCRD";"Parque de la Casa de Campo";"438160";"4474253";"40.41472407139105";"-3.7301857404819767";"MONCLOA-ARAVACA";"/contenido/actividades/ActividadesDeportivas/CarrerasMaratones";"";
10130446;"Gimnasia de mantenimiento. Parque Juan Carlos I";"";"1";"1";"L,X,V";"";"2017-10-02 00:00:00.0";"2017-12-29 23:59:00.0";"13:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ade9a5f8ce307510VgnVCM1000001d4a900aRCRD";"Hábitat Madrid otoño. Gimnasia de mantenimiento. Parque Juan Carlos I";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cc9f71ad3d2f0410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8d9a78a0dea9e210VgnVCM1000000b205a0aRCRD";"Parque Juan Carlos I";"447977";"4479204";"40.45999848510341";"-3.6148888706303586";"BARAJAS";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
10527909;"II Trail  Caser C4 Club de Campo Villa de Madrid";"";"0";"0";"";"";"2017-11-26 00:00:00.0";"2017-11-26 23:59:00.0";"09:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d77e675eb925f510VgnVCM1000001d4a900aRCRD";"II Trail  Caser C4 Club de Campo Villa de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1a7557585077510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef93827a9e41c010VgnVCM2000000c205a0aRCRD";"Club de Campo Villa de Madrid";"437129";"4476939";"40.43885228050035";"-3.7425912541514252";"MONCLOA-ARAVACA";"/contenido/actividades/ActividadesDeportivas/CarrerasMaratones";"";
7362383;"III torneo intercentros de pin pon";"";"1";"1";"L,M,X,J,V,S,D";"4/11/2017;6/11/2017;7/11/2017;5/11/2017;";"2017-11-03 00:00:00.0";"2017-11-08 23:59:00.0";"00:00";"Tercera edición del torneo deportivo intercentros juveniles de Madrid en su modalidad pin pon.    Fecha y hora de celebración:   Ronda clasificatoria: 26 de octubre.  Semifinales: 3 de noviembre.  Final: 8 de noviembre.   Inscripción:  durante octubre, consultar en el centro.   Plazas:  hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7db43d2184874410VgnVCM2000000c205a0aRCRD";"Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Noviembre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17508a5b3ffd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"447744";"4470274";"40.37953682427198";"-3.616901585603186";"VILLA DE VALLECAS";"/contenido/actividades/Fiestas";"/usuario/Jovenes";
10487925;"IV Torneo Intercentros Fútbol Sala";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-10-04 00:00:00.0";"2017-10-27 23:59:00.0";"00:00";"Apúntate solo o con tu equipo al IV Torneo de Fútbol-Sala Intercentros Juveniles. Acércate a tu centro juvenil más próximo, infórmate de las bases de juego, normas y de cómo participar. Juveniles: hasta 20 años / Senior: 21 a 30 años.  Reunión capitanes 4 de octubre, a las 18:00 h  Partidos, a partir de las 16:00 h:    Cadete-Juvenil: 16 y 26 de octubre - final 2 de noviembre  Senior: 20 y 27 de octubre - final 2 de noviembre   8 equipos juveniles y 8 equipos senior       Periodo de inscripción: del 11 al 30 de septiembre  Plazas: hasta completar aforo.       Para inscribirte:    e-mail:    actividadescarabanchel@gmail.com     teléfono: 914 006 417  Horario de información: miércoles y jueves de 12:30 a 14 horas y lunes a viernes de 16:30 a 20:30 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=81cf5237f158e510VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Carabanchel Alto'. Octubre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ecfc541470edc310VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2565d2d6fe9a6110VgnVCM1000000b205a0aRCRD";"Centro Juvenil Carabanchel Alto";"435970";"4468954";"40.366822704148795";"-3.755451103709316";"CARABANCHEL";"";"/usuario/Jovenes";
10449766;"Jornada 10. Club Atlético de Madrid SAD. - Villarreal Club de Fútbol SAD";"Venta de localidades:
General 50 a 180 euros. 
Socios 40 a 145 euros.
VIP 150 a 325 euros.";"0";"0";"";"";"2017-10-28 00:00:00.0";"2017-10-28 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe1e67aad797d510VgnVCM2000001f4a900aRCRD";"Club Atlético de Madrid SAD. Partidos de La Liga de fútbol Santander (Primera División) que se juegan en Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3bdfca7c1497d510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cd2cda4605c9d510VgnVCM2000001f4a900aRCRD";"Estadio Wanda Metropolitano";"448894";"4476645";"40.437002562402796";"-3.6038556169965332";"SAN BLAS-CANILLEJAS";"/contenido/actividades/ActividadesDeportivas/Futbol";"";
