



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
134929;"Centro Concertado de Atención a las Drogodependencias (CCAD) Cáritas Madrid";"El  CCAD  Cáritas que forma parte de la red del Instituto de Adicciones de la Ciudad de Madrid, presta una atención personalizada individual y/o grupal en régimen ambulatorio a las personas que presentan problemas de abuso o dependencia del alcohol y de otras drogas.";"De lunes a viernes mañanas de 9 a 14 horas, tardes de 15:30 a 18 horas";"Valoración interdisciplinar del paciente.  Tratamiento integral que además de abordar el propio consumo, contempla aspectos sanitarios, psicológicos, sociales y ocupacionales.  Intervenciones de reducción del daño y riesgos dirigidas a disminuir los efectos del consumo de drogas y conseguir mejoras en la salud cuando no se consigue la abstinencia.  Tratamientos farmacológicos, incluyen la utilización de tratamientos con sustitutivos opiáceos como metadona.  Apoyo a la integración social y laboral del paciente.  Intervención con las familias, tanto con las que acompañan a la persona directamente afectada, como con aquellas otras que solicitan ayuda sin que el consumidor haya decidido ponerse en tratamiento.  Derivación a recursos externos de apoyo al tratamiento y a la reinserción social, que complementan y apoyan el trabajo realizado desde los  CAD .";"Bus: 11, 14 Metro: Valdecederas (L1)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13ba654d9d91f010VgnVCM2000000c205a0aRCRD";"VOLUNTARIOS CATALANES";"CALLE";"V";"69";"";"";"";"";"MADRID";"MADRID";"28039";"VALDEACEDERAS";"TETUAN";"440383";"4479887";"40.46564015740803";"-3.704503676083474";"917 440 599";"";"tto.adicciones@caritasmadrid.org";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
53123;"Centro Concertado de Atención a las Drogodependencias (CCAD) Casa de Campo (Cruz Roja)";"El  CCAD  Casa de Campo que forma parte de la red del Instituto de Adicciones de la Ciudad de Madrid, presta una atención personalizada individual y/o grupal en régimen ambulatorio a las personas que presentan problemas de abuso o dependencia del alcohol y de otras drogas.";"De lunes a viernes de 9 a 17 horas";"Valoración interdisciplinar del paciente.  Tratamiento integral que además de abordar el propio consumo, contempla aspectos sanitarios, psicológicos, sociales y ocupacionales.  Intervenciones de reducción del daño y riesgos dirigidas a disminuir los efectos del consumo de drogas y conseguir mejoras en la salud cuando no se consigue la abstinencia.  Tratamientos farmacológicos, incluyen la utilización de tratamientos con sustitutivos opiáceos como metadona.  Apoyo a la integración social y laboral del paciente.  Intervención con las familias, tanto con las que acompañan a la persona directamente afectada, como con aquellas otras que solicitan ayuda sin que el consumidor haya decidido ponerse en tratamiento.  Derivación a recursos externos de apoyo al tratamiento y a la reinserción social, que complementan y apoyan el trabajo realizado desde los  CAD .";"Bus: 31, 33, 36, 39, 65, 138 Metro:Puerta del Angel ( L6 ), Lago ( L10 )";"Forma de acceso:  directo";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97d3598d1351c010VgnVCM1000000b205a0aRCRD";"PORTUGAL";"AVENIDA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"438687";"4474427";"40.41633059885888";"-3.7239914257003304";"914 799 499 ";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
5855213;"Centro Concertado de Atención a las Drogodependencias (CCAD) Fúcar (Cruz Roja)";"El  CCAD  Fúcar que forma parte de la red del Instituto de Adicciones de la Ciudad de Madrid, presta una atención personalizada individual y/o grupal en régimen ambulatorio a las personas que presentan problemas de abuso o dependencia del alcohol y de otras drogas.";"De lunes a viernes de 8 a 17 horas";"Valoración interdisciplinar del paciente.  Tratamiento integral que además de abordar el propio consumo, contempla aspectos sanitarios, psicológicos, sociales y ocupacionales.  Intervenciones de reducción del daño y riesgos dirigidas a disminuir los efectos del consumo de drogas y conseguir mejoras en la salud cuando no se consigue la abstinencia.  Tratamientos farmacológicos, incluyen la utilización de tratamientos con sustitutivos opiáceos como metadona.  Apoyo a la integración social y laboral del paciente.  Intervención con las familias, tanto con las que acompañan a la persona directamente afectada, como con aquellas otras que solicitan ayuda sin que el consumidor haya decidido ponerse en tratamiento.  Derivación a recursos externos de apoyo al tratamiento y a la reinserción social, que complementan y apoyan el trabajo realizado desde los  CAD .";"";"Forma de acceso:  directo";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c5dc3e042111c210VgnVCM2000000c205a0aRCRD";"PORTUGAL";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"438687";"4474427";"40.41633059885888";"-3.7239914257003304";"914 291 960";"";"ctdcentro@cruzroja.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11867;"Centro de Atención a las Drogodependencias (CAD) de Arganzuela";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas   Viernes de 8 a 15:30 horas     Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas   Viernes de 8 a 14:30 horas      Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos";"Bus: 6 , 8 , 18 , 19 , 22 , 45 , 47 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148 , 247 Metro: Legazpi ( L 3  y  L 6 )";"Forma de acceso : directo, a través de los servicios municipales, servicios de salud o entidades comunitarias.   Ámbito de actuación:   Distrito de Arganzuela  Distrito de Centro  Distrito de Retiro  Distrito de Salamanca";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de74d4985261c010VgnVCM1000000b205a0aRCRD";"CHOPERA";"PASEO";"V";"12";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440866";"4471826";"40.39305745803064";"-3.6980673403694104";"915 886 186                       
915 886 189";"";"cadarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11887;"Centro de Atención a las Drogodependencias (CAD) de Hortaleza";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas  Viernes de 8 a 15:30 horas    Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas  Viernes de 8 a 14:30 horas    Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos";"Bus: 73, 87, 104, 112, 120, 125, 153, 172 Metro: Mar de Cristal ( L4 ,  L8 )";"Acceso:  directo, a través de los servicios municipales, servicios de salud o entidades comunitarias   Ámbito de actuación:   Distrito de Hortaleza  Distrito de Chamartín  Distrito de Barajas  Distrito Ciudad Lineal los barrios: San Juan Bautista, Colina, Atalaya y Costillares";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25a4d4985261c010VgnVCM1000000b205a0aRCRD";"MINAYA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"446181";"4480137";"40.468288815918534";"-3.636150078507109";"913 822 530";"";"cadhortaleza@madrid. es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11862;"Centro de Atención a las Drogodependencias (CAD) de Latina";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas  Viernes de 8 a 15:30 horas    Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas  Viernes de 8 a 14:30 horas    Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos";"Bus: 25 , 31, 138 Metro: Laguna ( L 6 ), Casa de Campo ( L 10 )";"Acceso : directo, a traves de los servicios municipales, servicios de salud o entidades comunitarias   Ámbito de actuación:   Distrito de Latina  Distrito de Moncloa - Aravaca: barrios de Arg&uuml;elles, Plantío, Aravaca y Casa de Campo  Distrito Carabanchel: barrios de San Isidro, Vista Alegre y Puerta Bonita.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7bc4d4985261c010VgnVCM1000000b205a0aRCRD";"CAMARENA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"435929";"4472190";"40.39597072367931";"-3.7562716852987847";"917 198 989";"";"cadlatina@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11865;"Centro de Atención a las Drogodependencias (CAD) de San Blas";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas  Viernes de 8 a 15:30 horas    Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas  Viernes de 8 a 14:30 horas    Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos";"Bus: 77, 104, 105, 775 Metro: Suances ( L 5 )";"Acceso:  directo, a traves de los servicios municipales, servicios de salud o entidades comunitarias   Ámbito de actuación   Distrito de San Blas  Distrito de Ciudad Lineal los barrios: Ventas, Pueblo Nuevo, Quintana, Concepción y San Pascual  Distrito de Vicálvaro";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c1f4d4985261c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"527";"";"";"";"";"MADRID";"MADRID";"28027";"EL SALVADOR";"";"446924";"4477100";"40.44097774609991";"-3.6271316821262958";"917 434 771 ";"";"cadsanblas@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11866;"Centro de Atención a las Drogodependencias (CAD) de Tetuán";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas  Viernes de 8 a 15:30 horas    Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas  Viernes de 8 a 14:30 horas    Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos";"Bus: 42 Metro: Ventilla ( L-9 ), Valdeacederas ( L-1 )";"Acceso:  directo, a través de los servicios municipales, servicios de salud o entidades comunitarias   Ámbito de actuación   Distrito de Tetuán  Distrito de Fuencarral-El Pardo  Distrito de Chamberí  Distrito de Moncloa-Aravaca: Ciudad Universitaria, Valdezarza y Valdemarín";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1815d4985261c010VgnVCM1000000b205a0aRCRD";"PINOS ALTA";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"440638";"4480463";"40.47084721439769";"-3.701561801865397";"913 235 920 ";"";"cadtetuan@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11864;"Centro de Atención a las Drogodependencias (CAD) de Vallecas";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas  Viernes de 8 a 15:30 horas    Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas  Viernes de 8 a 14:30 horas    Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos";"Bus: 10, 24, 54, 57, 58, 111, 136, 140, 310 Metro: Nueva Numancia ( L1 )";"Acceso:  directo, a traves de los servicios municipales, servicios de salud o entidades comunitarias   Ámbito de actuación   Distrito de Villa de Vallecas  Distrito de Puente de Vallecas  Distrito de Moratalaz";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e35d4985261c010VgnVCM1000000b205a0aRCRD";"CONCORDIA";"CALLE";"NUM";"17";"";"";"";"";"MADRID";"MADRID";"28053";"SAN DIEGO";"PUENTE DE VALLECAS";"443626";"4472022";"40.39501488341387";"-3.665565995938502";"914 801 486 ";"";"cadvallecas@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
11863;"Centro de Atención a las Drogodependencias (CAD) de Villaverde";"";"Horario ordinario :   De lunes a jueves de 8 a 20:30 horas  Viernes de 8 a 15:30 horas    Horario verano :   Del 15 al 30 de junio y del 1 al 15 de septiembre  De lunes a jueves de 8 a 19:30 horas  Viernes de 8 a 14:30 horas    Del 1 de julio al 31 de agosto  De lunes a viernes de 8 a 14:30 horas";"Valoración por equipo interdisciplinar  Tratamiento ambulatorio y reinserción de drododependientes, a través de diferentes programas  Atención a familiares  Derivación a otros recursos: comunidades terapéuticas, pisos de reinserción, talleres  Atención y tratamiento individualizado, según los casos.";"Bus: 76 Renfe: Cercanías Puente Alcocer";"Acceso : Directo a través de los servicios municipales, servicios de salud o entidades comunitarias.   Ámbito de Actuación   Distrito de Villaverde.  Distrito de Usera.  Distrito de Carabanchel, los barrios: Comillas, Opañel, Abrantes y Buenavista";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b465d4985261c010VgnVCM1000000b205a0aRCRD";"VERDE VIENTO";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439156";"4467317";"40.35231468998616";"-3.717783527602668";"917 231 110";"";"cadvillaverde@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"; 
