



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7933;"Consulado de Argentina";"";"";"";"Metro: Alonso Martínez (Líneas 4, 5 y 10).  Bus: 5, 9, 14, 21, 27, 37. 45, 150.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=654df3216571c010VgnVCM1000000b205a0aRCRD";"FERNANDO EL SANTO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441354";"4475725";"40.42821624776458";"-3.6926659313220473";"914 025 115";"913 091 996";"consulado-madrid@portalargentino.net";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
10197947;"Consulado de Belice";"";"";"";"Metro: Concha Espina (línea 9), colombia (línea 9), Santiago Bernabeu (línea 10)  Bus: 7, 43, 51, 120";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38bff39b5c598510VgnVCM2000001f4a900aRCRD";"TALAVERA";"CALLE";"V";"9";"6º";"Izquierda";"";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"442367";"4478509";"40.453375787625184";"-3.6809775442454438";"913 520 419";"917 157 638";"alvarezdetoledo@terra.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
21112;"Consulado de Bolivia";"";"";"";"Metro: Cruz del Rayo (línea 9), Prosperidad (línea 4), República Argentina (línea 6)  Bus: 1, 9, 29, 52, 73, C1, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11e87d448b51c010VgnVCM2000000c205a0aRCRD";"AVIADOR LINDBERGH";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442469";"4477296";"40.44244658703542";"-3.6796645119265317";"913 265 028 ";"913 265 016";"colivian-madrid@rree.gov.bo";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7048490;"Consulado de Botswana";"";"";"";"Metro: Serrano (línea 4), Núñez de Balboa (líneas 5, 9)   Bus: 1, 9, 19, 51, 74";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af2d0f3707cef310VgnVCM2000000c205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"78";"3º";"";"";"";"MADRID";"MADRID";"28001";"CASTELLANA";"SALAMANCA";"441957";"4475919";"40.43000619511413";"-3.685587151651725";"";"";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
64260;"Consulado de Brasil";"";"";"";"Metro: Serrano (línea 4), Colón (línea 4), Retiro (línea 2)  Bus: 1, 5, 9, 14, 19, 21, 27, 37, 45, 51, 53, 74, 150  Cercanías Renfe: Recoletos (líneas C-1, C-2, C-7, C-8, C-10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3a97589f451c010VgnVCM1000000b205a0aRCRD";"GOYA";"CALLE";"V";"5";"2ª";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441675";"4475445";"40.42571641206772";"-3.688867957275151";"917 021 220 ";"913 101 630";"consular.cgmadri@itamaraty.gov.br";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
10197938;"Consulado de Bélgica";"";"";"";"Metro: Serrano (línea 4), Colón (línea 4)  Bus: 1, 5, 9, 14, 19, 27, 45, 51, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c20ff39b5c598510VgnVCM2000001f4a900aRCRD";"CASTELLANA";"PASEO";"V";"18";"6º";"Izquierda";"";"";"MADRID";"MADRID";"28046";"RECOLETOS";"SALAMANCA";"441665";"4475768";"40.428625519984514";"-3.6890037404933405";"";"";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7934;"Consulado de Chile";"";"";"";"Metro: Rubén Darío (línea 5), Iglesia (línea 1), Gregorio Marañón (líneas 7, 10)  Bus: 5, 16, 40, 61, 147";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a6df3216571c010VgnVCM1000000b205a0aRCRD";"RAFAEL CALVO";"CALLE";"V";"18";"5º";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441230";"4476354";"40.43387373574068";"-3.6941977264344406";"913 190 763 / 913 199 559";"913 193 278";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7935;"Consulado de Colombia";"";"";"";"Metro: Banco de España (línea 2), Retiro (linea 2)  Bus: 1, 2, 5, 9, 14, 15, 19, 20, 27, 28, 37, 45, 51, 52, 53, 74, 146, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af8df3216571c010VgnVCM1000000b205a0aRCRD";"ALFONSO XI";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441517";"4474663";"40.418660732315";"-3.690646590927509";"917 452 590";"917 450 471";"cmadrid@cancilleria.gov.co";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
169901;"Consulado de Costa Rica";"";"";"";"Metro: Nuevos Ministerios (línea 6, 8, 10), Gregorio Marañón (línea 7, 10)  Bus: 5, 12, 45  Renfe: Nuevos Ministerios (C1, C2, C3, C4, C7)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0b6085f5181c010VgnVCM1000000b205a0aRCRD";"RIOS ROSAS";"CALLE";"V";"54";"Bajo";"Derecha";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"441126";"4477207";"40.441550649362455";"-3.695491196074582";"913 459 622 / 913 459 521";"913 533 709";"consulado@embcr.org";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7936;"Consulado de Cuba";"";"";"";"Metro: Pío  XII  (línea 9), Colombia (línea 9)  Bus: 14, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32adf3216571c010VgnVCM1000000b205a0aRCRD";"LA HABANA";"PASEO";"V";"194";"";"";"";"";"MADRID";"MADRID";"28036";"NUEVA ESPAÑA";"CHAMARTIN";"442432";"4479468";"40.46201039787292";"-3.680298066003204";"913 598 396";"914 021 948";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
