



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
6696;"Caudiseño. Centro Superior de Diseño de Moda de Madrid.";"Centro adscrito a la Universidad Politécnica de Madrid";"";"";"Metro: Sierra de Guadalupe (línea 1)  Bus: E   Renfe: Vallecas";"Grado en Diseño de Moda";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=16c17b503a71c010VgnVCM1000000b205a0aRCRD";"A-3";"AUTOVIA";"T";"700";"";"";"";"Bloque I";"MADRID";"MADRID";"28030";"FONTARRON";"MORATALAZ";"444397";"4473215";"40.40582313350451";"-3.6565743766748806";"913 310 126";"";"informacion.csdmm@upm.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"; 
6408;"Centro de Enseñanaza Superior Cardenal Cisneros";"";"";"";"Metro: Lista (línea 4)  Bus: 1, 74, 26, 61";"Titulaciones    Psicología  Derecho  Administración y Dirección de Empresas ( ADE )  Derecho - Administración y Dirección de Empresas    Másteres y postgrados";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ea1cf3216571c010VgnVCM1000000b205a0aRCRD";"GENERAL DÍAZ PORLIER";"CALLE";"V";"58";"";"";"";"";"MADRID";"MADRID";"28006";"LISTA";"SALAMANCA";"442715";"4475984";"40.43064439409127";"-3.676657274338688";"913 096 120 ";"";"secretaria@cu-cisneros.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"; 
6368;"Centro de Enseñanza Superior en Humanidades y Ciencias de la Educación Don Bosco";"";"";"";"Metro: Francos Rodríguez (línea 7)  Bus: 44, 64";"Titulaciones    Educación Social  Maestro en Educación Infantil   Maestro en Educación Primaria   Pedagogía    Másteres y postgrados";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cff8ae10c471c010VgnVCM1000000b205a0aRCRD";"MARÍA AUXILIADORA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439451";"4479023";"40.457789320837215";"-3.715425578651158";"914 500 472";"";"info@cesdonbosco.com";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"; 
7029862;"Centro de Enseñanza Superior Villanueva";"";"";"";"Metro: Retiro  Bus: 2, 20, 28";"Titulaciones    Derecho - Administración y Dirección de Empresas  Administración y Dirección de Empresas  Comunicación Audiovisual  Derecho  Periodismo  Publicidad y Relaciones Públicas  Psicología   Másteres y postgrados";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4d1e0ecb9eaf310VgnVCM1000000b205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441810";"4474972";"40.421473874976265";"-3.687233326793558";"915 775 666 / 915 775 690";"";"info@villanueva.edu";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"; 
109174;"Centro de Estudios Superiores Instituto de Estudios Bursátiles (IEB)";"";"";"";"Metro: Banco de España (línea 2)  Bus: 19, 203, 14, 27, 37, 45";"Titulaciones    Derecho   Másteres y postgrados";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19e215a11a81c010VgnVCM1000000b205a0aRCRD";"ALFONSO XI";"CALLE";"V";"6";"1.ª";"";"";"";"MADRID";"MADRID";"28014";"LOS JERÓNIMOS";"RETIRO";"441517";"4474663";"40.41866066190487";"-3.690658377502491";"915 240 615 / 902 190 200";"";"info@ieb.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"; 
6383;"Centro Superior de Estudios Universitarios La Salle";"";"";"Educación    Educación Infantil   Educación Primaria    Grado en Educación Infantil + Grado en Educación Primaria   Segunda Titulación en Educación Infantil o Educación Primaria.  Diseño y Gestión de Proyectos Transmedia.    Social    Educación Social   Trabajo Social   Doble Titulación o Simultaneidad Grado en Trabajo Social + Educación Social    Salud    Terapia Ocupacional  Fisioterapia  kinésithérapie   Podología     Ciencias de la Religión    Diplomatura en Ciencias Religiosas  Grado en Ciencias Religiosas  Licenciatura en Grado en Ciencias Religiosas   Másteres y postgrados";"Bus: 161  Cercanías Renfe: Aravaca (C-4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5289ae10c471c010VgnVCM1000000b205a0aRCRD";"LA SALLE";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"433813";"4480013";"40.46627682124755";"-3.7820191806815187";"917 401 980";"913 571 730";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"; 
10297377;"Colegio Mayor Alcalá";"Colegio universitario masculino que dispone de 180 plazas (todas las habitaciones individuales con baño completo e internet).";"";"";"Metro: Metropolitano (línea 6)  Bus: 132, C1, C2, F";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93179fc26c5fa510VgnVCM2000001f4a900aRCRD";"DON RAMON MENENDEZ PIDAL";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439095";"4477899";"40.44764691689506";"-3.7195043010881896";"915 533 004";"915 549 548";"info@cmalcala.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
10297407;"Colegio Mayor Alcor";"Colegio universitario femenino que dispone de 48 plazas (33 habitaciones individuales y 5 triples).";"";"";"Metro: Metropolitano (línea 6), Guzmán el Bueno (línea 6 y 7)  Bus: 2, 12, 44";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b19849d706fa510VgnVCM2000001f4a900aRCRD";"GENERAL AMPUDIA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"439451";"4477408";"40.44324083439399";"-3.7152595164598545";"915 339 208";"915 338 624";"info@cmalcor.com";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6507;"Colegio Mayor Antonio de Nebrija";"Colegio universitario masculino y femenino que dispone de 115 plazas (99 habitaciones individuales y 8 dobles).";"";"";"Metro: Moncloa (líneas 3 y 6)  y Ciudad Universitaria (línea 6)  Bus: 160, 161, A, U";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77453b54d771c010VgnVCM1000000b205a0aRCRD";"SENECA";"AVENIDA";"V";"8";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438308";"4476644";"40.43627417989226";"-3.728673853584004";"913 941 005";"913 941 093";"direccion_nebrija@rect.ucm.es / dnebri@net.ucm.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6548;"Colegio Mayor Aquinas (Santo Tomás de Aquino)";"Colegio universitario masculino que dispone de 177 habitaciones individuales y 8 dobles.";"";"";"Metro: Francos Rodríguez (línea 7).  Bus: 132";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b3e73b54d771c010VgnVCM1000000b205a0aRCRD";"LEONARDO PRIETO CASTRO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438901";"4478389";"40.45204669033717";"-3.7218508847849634";"915 438 800";"915 446 907";"";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
