stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
par_8_06772,06772,MARQUÉS VALDAVIA-AV.DOCTOR SEVERO OCHOA,Calle del Marqués de la Valdavia 91,40.5461845397949,-3.64981818199158,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12723,12723,MARQUÉS VALDAVIA-EST.VALDELASFUENTES,Calle del Marqués de la Valdavia 138,40.5469703674316,-3.65431332588196,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16646,16646,AV.HISPANIDAD-AEROPUERTO T4,Avda de la Hispanidad 1 D,40.4914817810059,-3.59276795387268,A,http://www.crtm.es,0,est_90_33,,2
par_8_09128,09128,IVÁN PAVLOV-RECTORADO,Calle de Iván Pavlov 4,40.5437889099121,-3.69464635848999,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06712,06712,AV.MONTE-ALTA,Avda del Monte 62,40.6333694458008,-3.57378816604614,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06823,06823,PºALCOBENDAS-SALVIA,Paseo de Alcobendas 3,40.525089263916,-3.63094902038574,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_5827,5827,AV.PARTENÓN-CAMPO DE LAS NACIONES,Avda del Partenón 5,40.4642181396484,-3.61600065231323,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3266,3266,AV.BURGOS-AV.SAN LUIS,Avda de Burgos 40,40.4810905456543,-3.67592477798462,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_07528,07528,MANUEL DE FALLA-PARQUE EXTREMADURA,Calle  Manuel de Falla 42,40.5519180297852,-3.64441704750061,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16946,16946,PºALCOBENDAS-VEREDILLA,Paseo de Alcobendas 3,40.5249519348145,-3.63162064552307,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18074,18074,INTERCAMBIADOR DE PLAZA CASTILLA,Paseo de la Castellana 195 A,40.4675521850586,-3.68892955780029,A,http://www.crtm.es,0,est_90_21,,0
par_8_12217,12217,AV.MATAPIÑONERA-AV.CERRO DEL ÁGUILA,Avda  Matapiñonera 24,40.5457305908203,-3.61737275123596,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06695,06695,CTRA.ANTIGUA DE BURGOS-CARAVANAS,Ctra   N-I ( Burgos) 21900,40.5761680603027,-3.59238028526306,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17520,17520,PºALCOBENDAS-COLEGIO,Paseo de Alcobendas 9,40.5269317626953,-3.62849879264832,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18174,18174,FELICIDAD-HECHIZO,Calle de la Felicidad SN,40.550609588623,-3.66057300567627,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_16437,16437,CTRA.ANTIGUA DE BURGOS-C.C.ALEGRA,Ctra   N-I ( Burgos) 19900,40.5660285949707,-3.60559248924255,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12841,12841,PZA.LA FUENTE-URB.CIUDALCAMPO,Plaza de La Fuente SN,40.6267967224121,-3.58864188194275,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18639,18639,NEWTON-NICOLÁS CABRERA,Calle de Newton 13,40.54931640625,-3.69196343421936,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_12344,12344,PºPARQUES-CºEL ENCINAR,Paseo de los Parques 7,40.512767791748,-3.6501681804657,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18591,18591,CºHUERTA-ENRIQUE LAFUENTE FERRARI,Cmno de la Huerta 143 C,40.5067520141602,-3.64180088043213,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17518,17518,CAMINO ANCHO-PºMARQUESA VIUDA ALDAMA,Calle del Camino Ancho 63,40.5177192687988,-3.61942958831787,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09441,09441,CAMINO VIEJO-INTERGOLF,Calle del Camino Viejo 84,40.5186004638672,-3.60986399650574,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06788,06788,AV.COLMENAR VIEJO-RAMÓN ESTEBAN,Avda de Colmenar Viejo 5,40.5452117919922,-3.62874054908752,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12924,12924,AV.ESPAÑA-ÁVILA,Avda de España 56 A,40.544734954834,-3.63181829452515,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18066,18066,PºFUENTE LUCHA-FANTASÍA,Paseo de Fuente Lucha 7,40.5523414611816,-3.6602828502655,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06792,06792,AV.COLMENAR VIEJO-NTRA.SRA.CARMEN,Avda de Colmenar Viejo 27,40.5472412109375,-3.63149952888489,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06841,06841,AV.BARAJAS-URB.FUENTE HITO,Avda de Barajas 4,40.5364570617676,-3.62348675727844,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12347,12347,PºLOS PARQUES-VEREDA DE PALACIO,Paseo de los Parques 25,40.5095443725586,-3.64345645904541,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06715,06715,AV.GUADALIX Nº108,Avda del Guadalix 108,40.6398391723633,-3.5789053440094,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09422,09422,AZALEA-PºDE ALCOBENDAS,Calle de la Azalea 755,40.5251884460449,-3.63444471359253,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16919,16919,CºDEL SOTO-PZA.MORALEJA,Calle del Camino del Soto 1,40.5162582397461,-3.65094566345215,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07365,07365,MARQUÉS VALDAVIA-JACINTO BENAVENTE,Calle del Marqués de la Valdavia 83,40.5460166931152,-3.64615535736084,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18177,18177,FANTASÍA-AV.MAGIA,Calle de la Fantasía 3,40.5527610778809,-3.65783023834229,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06750,06750,CTRA.ANTIGUA DE BURGOS-LA GRANJILLA,Ctra   N-I ( Burgos) 20400,40.5697021484375,-3.60222339630127,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06716,06716,AV.GUADALIX-NORTE,Avda del Guadalix 88,40.6377296447754,-3.58294320106506,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06821,06821,AZALEA-DALIA,Calle de la Azalea 604,40.5254287719727,-3.63481283187866,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06718,06718,AV.GUADALIX-CENTRO DE SALUD,Avda del Guadalix 50,40.6294136047363,-3.58301281929016,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16938,16938,CAMINO NUEVO-GTA.LA PALMERA,Calle   Camino Nuevo 229,40.5245475769043,-3.6344621181488,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_50000,50000,AV.BURGOS-CENTRO FINANCIERO,Avda de Burgos 135,40.4987258911133,-3.66366314888,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_11795,11795,AV.LA VEGA-FRANCISCA DELGADO,Avda de la Vega 13,40.5347862243652,-3.63057947158813,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13293,13293,AV.PABLO IGLESIAS-PALESTINA,Avda   Pablo Iglesias 10,40.5507926940918,-3.65665364265442,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_3261,3261,AV.BURGOS-FCO.PI Y MARGALL,Avda de Burgos 10300,40.4943466186523,-3.66751408576965,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3820,3820,VIA DE DUBLIN-GTA. SINTRA,Calle  Vía de Dublín 14,40.4705772399902,-3.61288547515869,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_12240,12240,NARDO-CENTRO CÍVICO,Calle del Nardo SN,40.5311508178711,-3.63650798797607,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07370,07370,CTRA.BARAJAS-BUTANO,Ctra de Barajas 9000,40.5288963317871,-3.60634446144104,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06832,06832,CAMINO VIEJO-PºCONDE DE LOS GAITANES,Calle del Camino Viejo 88,40.5248489379883,-3.60856294631958,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06813,06813,DALIA-AZALEA,Calle   Dalia 385,40.5247993469238,-3.63492488861084,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06689,06689,CTRA.A1-CUESTA BLANCA,Ctra de Irún 13700,40.5217704772949,-3.65101075172424,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06863,06863,CTRA.A1-CUESTA BLANCA,Ctra  A-1 (VÍA DE SERVICIO) 14.200,40.5223350524902,-3.65168905258179,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_406,406,CAMPO NACIONES-GTA.JUAN DE BORBON,Avda de la Capital de España Madrid 3,40.4613876342773,-3.61597490310669,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06763,06763,AV.ESPAÑA-AYUNTAMIENTO,Avda de España 34,40.5471458435059,-3.64066290855408,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06819,06819,AZALEA-CALÉNDULA,Calle de la Azalea 84,40.5238914489746,-3.64728879928589,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06769,06769,AV.SIERRA-C.C.LA VIÑA,Avda de la Sierra 37,40.5481033325195,-3.63325548171997,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07373,07373,MARQUÉS VALDAVIA-CAMILO JOSÉ CELA,Calle del Marqués de la Valdavia 123,40.5471267700195,-3.65675950050354,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07236,07236,AV.ESPAÑA-M.SEBASTIÁN IZUEL,Avda de España 72,40.5409965515137,-3.62847685813904,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06815,06815,DALIA-JAZMÍN,Calle   Dalia 255,40.5213623046875,-3.64199924468994,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06687,06687,AV.BURGOS-DOMINICOS,Avda de Burgos 11300,40.5014419555664,-3.65994882583618,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07374,07374,CTRA.M616-COLEGIO,Ctra del Goloso 4600,40.5531806945801,-3.67543268203735,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16923,16923,CTRA.MEDIODÍA-URB.PUERTA ENCINAR II,Ctra del Mediodía 50,40.5105857849121,-3.64878964424133,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18635,18635,MARIE CURIE-FACULTAD INFORMÁTICA,Calle de Marie Curie 4,40.5459098815918,-3.692542552948,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_09435,09435,CAMINO HUERTA-VEREDA LOS ÁLAMOS,Calle   Camino de la Huerta 61,40.512767791748,-3.6224057674408,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06698,06698,CTRA.A1-EL ALEMÁN,Ctra   N-I ( Burgos) 24200,40.5971450805664,-3.58106589317322,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17512,17512,AV.ERMITA-EST.LA MORALEJA,Avda de la Ermita 5,40.5322647094727,-3.63550305366516,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17460,17460,CºDEL CURA-URB.OTERO DEL ENCINAR,Cmno   del Cura 99,40.5083808898926,-3.63589143753052,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18636,18636,NEWTON-FCO.TOMÁS Y VALIENTE,Calle de Newton 13,40.5473022460938,-3.69028925895691,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18095,18095,CANILLEJAS-AREA INTERMODAL,Calle de Josefa Valcárcel 152,40.4492340087891,-3.60962557792664,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06780,06780,MARQUESA VIUDA DE ALDAMA-TRVA.DELCAÑÓN,Calle de la Marquesa Viuda de Aldama SN,40.5422782897949,-3.63099241256714,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_1917,1917,AGUSTÍN DE FOXÁ-CHAMARTÍN,Calle de Agustín de Foxá 40,40.4716714166663,-3.68258411029222,A,http://www.crtm.es,0,est_90_25,,0
par_8_06814,06814,DALIA-LAUREL,Calle  Dalia 62,40.5236625671387,-3.63860940933228,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09437,09437,CAMINO HUERTA-CºANCHO,Calle  Camino de la Huerta 82,40.5136528015137,-3.62001776695251,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16924,16924,CTRA.MEDIODÍA-VEREDA DEL PALACIO,Ctra del Mediodía 50,40.5081787109375,-3.64573311805725,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08695,08695,PºCHOPERA-EDUCACIÓN INFANTIL ESPECIAL,Paseo de la Chopera 107,40.5449485778809,-3.65032577514648,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11336,11336,NARDO-GARDENIA,Calle del Nardo 12,40.5293922424316,-3.63698720932007,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07369,07369,CTRA-M12-LA MORALEJA,Ctra de Barajas 4,40.5252838134766,-3.59975957870483,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12724,12724,MARQUÉS VALDAVIA-EST.VALDELASFUENTES,Calle del Marqués de la Valdavia 105,40.5466423034668,-3.65350723266602,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11843,11843,AV.CONSEJO EUROPA-CAMPO NACIONES,Avda del Consejo de Europa 2,40.4587707519531,-3.61665868759155,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13132,13132,PºPARQUES-CTRA.A1,Paseo de los Parques SN,40.5134811401367,-3.65497922897339,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06827,06827,PºALCOBENDAS-C.C.BULEVAR,Paseo de Alcobendas 10,40.5280609130859,-3.62173247337341,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06771,06771,MARQUÉS VALDAVIA-MANUEL DE FALLA,Calle del Marqués de la Valdavia 110,40.5463714599609,-3.64989066123962,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07376,07376,CTRA.M616-UNIVERSIDAD COMILLAS,Ctra   M-616 (Alcobendas) 5300,40.5531044006348,-3.68221139907837,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06758,06758,MARQUÉS VALDAVIA-NEMESIO CASTRO,Calle del Marqués de la Valdavia 50,40.5429191589355,-3.63905215263367,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16438,16438,CTRA.ANTIGUA DE BURGOS-C.C.ALEGRA,Ctra   N-I ( Burgos) 19900,40.566089630127,-3.6059238910675,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_3602,3602,AV.BURGOS Nº 93,Avda de Burgos 10100,40.4935073852539,-3.6703143119812,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_16944,16944,CAMINO ANCHO-HALCÓN,Calle del Camino Ancho 84,40.5258369445801,-3.62628102302551,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11333,11333,AV.LA VEGA-AV.BARAJAS,Avda de la Vega 2,40.5367088317871,-3.62485885620117,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06714,06714,AV.MONTE-AV.GUADALIX,Avda del Monte 108,40.6408195495605,-3.57525944709778,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06692,06692,AV.OLÍMPICA-PABELLÓN DEPORTIVO,Avda   Olímpica 3 A,40.5364875793457,-3.63275647163391,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06839,06839,CAMINO NUEVO-PZA.SOTO,Calle   Camino Nuevo 4,40.5179023742676,-3.64868330955505,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09433,09433,CAMINO HUERTA-VEREDA LOS CHOPOS,Calle  Camino de la Huerta 13,40.5108642578125,-3.62975335121155,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16933,16933,VEREDA NORTE-CAMINO NUEVO,Calle  Camino Nuevo 18,40.5189056396484,-3.64149188995361,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06720,06720,CTRA.A1-CIRCUITO DEL JARAMA,Ctra   N-I Burgos S/N,40.6107482910156,-3.58099460601807,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_3253,3253,Pº CASTELLANA-HOSPITAL LA PAZ,Acces  Nudo Norte 29700,40.4806365966797,-3.68515825271606,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06840,06840,AV.BARAJAS-ARROYO DE LA VEGA,Avda de Barajas 4,40.5370407104492,-3.62340950965881,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09428,09428,CAMINO SUR-PºMARQUESA VIUDA ALDAMA,Calle del Camino Sur 66,40.5161361694336,-3.6241250038147,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07324,07324,AV.LOGROÑO-PºALAMEDA DE OSUNA,Avda de Logroño 6 A,40.4509735107422,-3.60770726203918,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06723,06723,CTRA.A1-URB.FUENTE EL FRESNO,Ctra   N-I ( Burgos) 23400,40.5893402099609,-3.58359813690186,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06809,06809,JAZMÍN-IRIS,Calle  Jazmín 8,40.5241394042969,-3.64513063430786,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06717,06717,AV.GUADALIX-CENTRO DEPORTIVO,Avda del Guadalix 62,40.6323127746582,-3.58463430404663,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09421,09421,CAMINO NUEVO-CUESTA DEL CERRO,Calle  Camino Nuevo 49,40.5214080810547,-3.63880062103271,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_3819,3819,VIA DE DUBLIN-GTA. SINTRA,Calle  Vía de Dublín 14,40.4709091186523,-3.61269998550415,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17474,17474,PºEUROPA-HOSPITAL INFANTA SOFÍA,Paseo   Europa 11,40.5593185424805,-3.61180424690247,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11331,11331,AV.LA VEGA-C.C.LA VEGA,Avda de la Ermita 5,40.5336952209473,-3.63578820228577,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06829,06829,PºALCOBENDAS-VEREDA DE LAS PEÑAS,Paseo de Alcobendas 12,40.5274696350098,-3.61757111549377,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06700,06700,CTRA.A1-CIRCUITO DEL JARAMA,Ctra   N-I ( Burgos) 26000,40.6117782592773,-3.58051896095276,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18789,18789,CTRA.A1-URB.FRESNO NORTE,Ctra   CTRA. A1 23800,40.5935401916504,-3.58267760276794,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_11330,11330,MARQUÉS VALDAVIA Nº147,Calle del Marqués de la Valdavia 159,40.5480079650879,-3.66038203239441,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18077,18077,MARQUÉS VALDAVIA-MÁQUINA DEL TREN,Calle del Marqués de la Valdavia 131,40.5474548339844,-3.65757775306702,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_16932,16932,VEREDA NORTE-PºCONDE LOS GAITANES,Calle de la Vereda Norte 2,40.5160827636719,-3.64211416244507,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07396,07396,AV.LOGROÑO-PºALAMEDA DE OSUNA,Avda de Logroño 29,40.451114654541,-3.60802698135376,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06838,06838,AV.BARAJAS-PARQUE BOMBEROS,Ctra de Barajas 4,40.5351638793945,-3.6209716796875,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18823,18823,AV.BARAJAS-HOTEL,Avda de Barajas 4,40.534496307373,-3.62076473236084,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06786,06786,REAL-AYUNTAMIENTO,Calle del Real 25,40.5465660095215,-3.62637948989868,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15313,15313,MANUEL DE FALLA-EST.MANUEL DE FALLA,Calle   Manuel de Falla 59,40.5502624511719,-3.64691662788391,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12925,12925,AV.ESPAÑA-CENTRO DE MAYORES,Avda de España 58,40.5435981750488,-3.62847757339478,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15392,15392,AV.MATAPIÑONERA-CºJUNCAL,Avda  Matapiñonera 24,40.540699005127,-3.61807060241699,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07364,07364,MARQUÉS VALDAVIA-RUPERTO CHAPÍ,Calle del Marqués de la Valdavia 94,40.5461883544922,-3.64602732658386,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_3265,3265,AV.BURGOS Nº 87-PASO ELEVADO,Avda de Burgos 87,40.4900970458984,-3.67299437522888,A,http://www.crtm.es,0,,Europe/Madrid,0
